Name,Listing_id,Profile_url,Street_address,City,Province,Postal_code,Full_address,Phones,Website,Categories,Sponsored,What,Where
Granger Plumbing,101493254,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Granger-Plumbing/101493254.html?what=plumber&where=Victoria+BC&useContext=true,N/A,Victoria,BC,V8W 2L9,"Victoria, BC, V8W 2L9",250-721-9711,N/A,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Petersen Plumbing,100438396,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Petersen-Plumbing/100438396.html?what=plumber&where=Victoria+BC&useContext=true,N/A,Victoria,BC,V8W 2L9,"Victoria, BC, V8W 2L9",250-888-8583,N/A,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Corbett Plumbing,100460983,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Corbett-Plumbing/100460983.html?what=plumber&where=Victoria+BC&useContext=true,208-630 Head St,Victoria,BC,V9A 5S8,"208-630 Head St, Victoria, BC, V9A 5S8",250-857-3598,N/A,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Rival Rooter,100987228,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Rival-Rooter/100987228.html?what=plumber&where=Victoria+BC&useContext=true,N/A,Victoria,BC,C0A 2G0,"Victoria, BC, C0A 2G0",250-360-7880,N/A,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Ravenwoods Development,101299464,https://www.yellowpages.ca/bus/British-Columbia/Ravenwoods-Development/101299464.html?what=plumber&where=Victoria+BC&useContext=true,N/A,N/A,N/A,N/A,N/A,250-507-6438,http://ravenwoods.ca/,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Perfect Plumbing,100841151,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Perfect-Plumbing/100841151.html?what=plumber&where=Victoria+BC&useContext=true,N/A,Victoria,BC,V8W 2L9,"Victoria, BC, V8W 2L9",250-507-5622,N/A,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Mauro Val,5205766,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Mauro-Val/5205766.html?what=plumber&where=Victoria+BC&useContext=true,1046 Inverness Rd,Victoria,BC,V8X 2S3,"1046 Inverness Rd, Victoria, BC, V8X 2S3",250-388-5544,N/A,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Ready Rooter,100666771,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Ready-Rooter/100666771.html?what=plumber&where=Victoria+BC&useContext=true,N/A,Victoria,BC,V8W 2L9,"Victoria, BC, V8W 2L9",250-920-8561,http://www.facebook.com/308465412695381,"Plumbers & Plumbing Contractors, Water Heater Dealers",FALSE,plumber,victoria BC
McMullen Mechanical,4304888,https://www.yellowpages.ca/bus/British-Columbia/Victoria/McMullen-Mechanical/4304888.html?what=plumber&where=Victoria+BC&useContext=true,5045 Prospect Lake Rd,Victoria,BC,V9E 1J5,"5045 Prospect Lake Rd, Victoria, BC, V9E 1J5",250-477-7994,N/A,"Plumbers & Plumbing Contractors, Fireplaces",FALSE,plumber,victoria BC
Ama Mechanical,102024755,https://www.yellowpages.ca/bus/British-Columbia/Esquimalt/Ama-Mechanical/102024755.html?what=plumber&where=Victoria+BC&useContext=true,12-850 Admirals Rd,Esquimalt,BC,V9A 2P2,"12-850 Admirals Rd, Esquimalt, BC, V9A 2P2",250-589-0179,https://www.facebook.com/AMAMechanical/,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Space Plumbing,2546522,https://www.yellowpages.ca/bus/British-Columbia/Esquimalt/Space-Plumbing/2546522.html?what=plumber&where=Victoria+BC&useContext=true,1193 Highrock Pl,Esquimalt,BC,V9A 4W1,"1193 Highrock Pl, Esquimalt, BC, V9A 4W1",250-383-4708,http://spaceheatingltd.co.uk/,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Drain Pro,8033131,https://www.yellowpages.ca/bus/British-Columbia/Drain-Pro/8033131.html?what=plumber&where=Victoria+BC&useContext=true,N/A,N/A,N/A,N/A,N/A,250-883-0897,http://drainproplumbing.ca/,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Minute Plumbers,7797247,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Minute-Plumbers/7797247.html?what=plumber&where=Victoria+BC&useContext=true,712 Heaslip Pl,Victoria,BC,V9B 4W1,"712 Heaslip Pl, Victoria, BC, V9B 4W1","250-744-7791,250-384-5535",https://minuteplumbers.ca/,"Plumbers & Plumbing Contractors, Water Heater Dealers",FALSE,plumber,victoria BC
Virgo Enterprises,101365174,https://www.yellowpages.ca/bus/British-Columbia/Kaslo/Virgo-Enterprises/101365174.html?what=plumber&where=Victoria+BC&useContext=true,PO Box 423,Kaslo,BC,V0G 1M0,"PO Box 423, Kaslo, BC, V0G 1M0",250-353-3237,http://virgoplumbing.com/,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
urbanplumbing,101090872,https://www.yellowpages.ca/bus/British-Columbia/Victoria/urbanplumbing/101090872.html?what=plumber&where=Victoria+BC&useContext=true,843 Villance St,Victoria,BC,V8X 2P5,"843 Villance St, Victoria, BC, V8X 2P5",778-677-4256,http://www.facebook.com/416935058667968,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Keystone Plumbing Inc,7508741,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Keystone-Plumbing-Inc/7508741.html?what=plumber&where=Victoria+BC&useContext=true,144 Mocha Terr,Victoria,BC,V9B 5T3,"144 Mocha Terr, Victoria, BC, V9B 5T3",250-415-0985,N/A,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Monkey Wrench Plumbing and Heating,101222021,https://www.yellowpages.ca/bus/British-Columbia/Maple-Ridge/Monkey-Wrench-Plumbing-and-Heating/101222021.html?what=plumber&where=Victoria+BC&useContext=true,N/A,Maple Ridge,BC,N/A,"Maple Ridge, BC",604-790-6777,N/A,"Plumbers & Plumbing Contractors, Floor Refinishing, Laying & Resurfacing",FALSE,plumber,victoria BC
Pro Way Plumbing Services Ltd,100284543,https://www.yellowpages.ca/bus/British-Columbia/Pro-Way-Plumbing-Services-Ltd/100284543.html?what=plumber&where=Victoria+BC&useContext=true,N/A,N/A,N/A,N/A,N/A,778-351-1061,N/A,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Quality Plumbing,2334396,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Quality-Plumbing/2334396.html?what=plumber&where=Victoria+BC&useContext=true,31 Régina Ave,Victoria,BC,V8Z 1H8,"31 Régina Ave, Victoria, BC, V8Z 1H8","250-598-6161,250-598-6169,1-866-598-6161",http://www.ipitech.com/,"Plumbers & Plumbing Contractors, Inspection Services",FALSE,plumber,victoria BC
Brent Jansen Plumbing & Heating,7393139,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Brent-Jansen-Plumbing-Heating/7393139.html?what=plumber&where=Victoria+BC&useContext=true,4108 Delmar Ave,Victoria,BC,V8Z 5J6,"4108 Delmar Ave, Victoria, BC, V8Z 5J6",250-744-6066,http://www.facebook.com/1760328697535884,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Citywide Plumbing,375891,https://www.yellowpages.ca/bus/British-Columbia/Citywide-Plumbing/375891.html?what=plumber&where=Victoria+BC&useContext=true,N/A,N/A,N/A,N/A,N/A,250-741-9844,http://citywideplumbingservices.ca/,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
PipeScope Services,8238418,https://www.yellowpages.ca/bus/British-Columbia/Victoria/PipeScope-Services/8238418.html?what=plumber&where=Victoria+BC&useContext=true,172 Wilson Street,Victoria,BC,V9A 7N6,"172 Wilson Street, Victoria, BC, V9A 7N6",778-403-1445,http://www.pipescopeservices.com/,"Plumbers & Plumbing Contractors, Water Heater Dealers",FALSE,plumber,victoria BC
Butler Plumbing,101474020,https://www.yellowpages.ca/bus/British-Columbia/Butler-Plumbing/101474020.html?what=plumber&where=Victoria+BC&useContext=true,N/A,N/A,N/A,N/A,N/A,250-655-1765,N/A,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Macgregor Mechanical,101476381,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Macgregor-Mechanical/101476381.html?what=plumber&where=Victoria+BC&useContext=true,N/A,Victoria,BC,V8W 2L9,"Victoria, BC, V8W 2L9",778-966-1000,N/A,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Drainmaster,7355969,https://www.yellowpages.ca/bus/British-Columbia/Drainmaster/7355969.html?what=plumber&where=Victoria+BC&useContext=true,N/A,N/A,N/A,N/A,N/A,250-479-0195,http://earthservice.ca/,"Plumbers & Plumbing Contractors, Drain & Sewer Cleaning, More…",FALSE,plumber,victoria BC
Mauro Val,7813195,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Mauro-Val/7813195.html?what=plumber&where=Victoria+BC&useContext=true,102-3701 Quadra St,Victoria,BC,V8X 1H5,"102-3701 Quadra St, Victoria, BC, V8X 1H5",250-881-5343,http://www.facebook.com/1758782947741655,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Bailey Plumbing,7905555,https://www.yellowpages.ca/bus/British-Columbia/Bailey-Plumbing/7905555.html?what=plumber&where=Victoria+BC&useContext=true,N/A,N/A,N/A,N/A,N/A,250-858-9586,http://baileyplumbing.co/,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Macgregor Mechanical,7227868,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Macgregor-Mechanical/7227868.html?what=plumber&where=Victoria+BC&useContext=true,2773 Wenger Terr,Victoria,BC,V9B 4H9,"2773 Wenger Terr, Victoria, BC, V9B 4H9",250-883-9000,http://www.macgregormechanical.com/,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Citywide Plumbing,8112471,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Citywide-Plumbing/8112471.html?what=plumber&where=Victoria+BC&useContext=true,127-2785 Leigh Rd,Victoria,BC,V9B 0V4,"127-2785 Leigh Rd, Victoria, BC, V9B 0V4",250-475-1950,https://citywideplumbingandpower.ca/,"Plumbers & Plumbing Contractors, Floor Refinishing, Laying & Resurfacing",FALSE,plumber,victoria BC
My Plumber,102022851,https://www.yellowpages.ca/bus/British-Columbia/Victoria/My-Plumber/102022851.html?what=plumber&where=Victoria+BC&useContext=true,941 Easter Rd,Victoria,BC,V8X 2Z9,"941 Easter Rd, Victoria, BC, V8X 2Z9",250-388-0049,http://www.facebook.com/1296669800346954,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Youell Plumbing,100731293,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Youell-Plumbing/100731293.html?what=plumber&where=Victoria+BC&useContext=true,899 Walfred Rd,Victoria,BC,V9C 2P1,"899 Walfred Rd, Victoria, BC, V9C 2P1",250-391-0728,http://www.facebook.com/586852598140149,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
The Clear Choice Plumbing and Heating Inc,102212220,https://www.yellowpages.ca/bus/British-Columbia/Victoria/The-Clear-Choice-Plumbing-and-Heating-Inc/102212220.html?what=plumber&where=Victoria+BC&useContext=true,200-535 Yates St,Victoria,BC,V8W 2Z6,"200-535 Yates St, Victoria, BC, V8W 2Z6",778-608-5547,N/A,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Bottom Line Plumbing,7319661,https://www.yellowpages.ca/bus/British-Columbia/Bottom-Line-Plumbing/7319661.html?what=plumber&where=Victoria+BC&useContext=true,N/A,N/A,N/A,N/A,N/A,250-880-1201,N/A,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Gilmour Plumbing,6677554,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Gilmour-Plumbing/6677554.html?what=plumber&where=Victoria+BC&useContext=true,Upr- 2665 Sooke Rd,Victoria,BC,V9B 1Y5,"Upr- 2665 Sooke Rd, Victoria, BC, V9B 1Y5","250-590-8860,250-590-8865",http://www.facebook.com/1143406212357126,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Mr Rooter Plumbing,101507075,https://www.yellowpages.ca/bus/British-Columbia/Mr-Rooter-Plumbing/101507075.html?what=plumber&where=Victoria+BC&useContext=true,N/A,N/A,N/A,N/A,N/A,250-656-4131,N/A,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Duck Range Plumbing & Heating Ltd.,101238889,https://www.yellowpages.ca/bus/British-Columbia/Chase/Duck-Range-Plumbing-Heating-Ltd/101238889.html?what=plumber&where=Victoria+BC&useContext=true,197 Shuswap Avenue,Chase,BC,V0E 1M0,"197 Shuswap Avenue, Chase, BC, V0E 1M0",250-214-0539,https://www.facebook.com/Duck-Range-Plumbing-Heating-LTD-Chase-BC-585007948339577/,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Drain Pro Plumbing & Drainage Ltd,101641763,https://www.yellowpages.ca/bus/British-Columbia/Drain-Pro-Plumbing-Drainage-Ltd/101641763.html?what=plumber&where=Victoria+BC&useContext=true,N/A,N/A,N/A,N/A,N/A,250-652-5588,http://drainproplumbing.ca/,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Aqua Temp Plumbing & Gas,7870573,https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Aqua-Temp-Plumbing-Gas/7870573.html?what=plumber&where=Victoria+BC&useContext=true,2708 Labieux Rd,Nanaimo,BC,V9T 4V9,"2708 Labieux Rd, Nanaimo, BC, V9T 4V9","250-758-3991,250-758-3941",http://aquatemp.ca/,"Plumbers & Plumbing Contractors, Gas Fitters",FALSE,plumber,victoria BC
Mr. Plumbing & Heating,100961885,https://www.yellowpages.ca/bus/British-Columbia/Prince-George/Mr-Plumbing-Heating/100961885.html?what=plumber&where=Victoria+BC&useContext=true,7802 Emerald Dr,Prince George,BC,V2K 3M1,"7802 Emerald Dr, Prince George, BC, V2K 3M1",250-565-4743,http://mrplumbingandheating.ca/,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Majestic Mechanical Ltd,2390912,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Majestic-Mechanical-Ltd/2390912.html?what=plumber&where=Victoria+BC&useContext=true,128-2936 Amy Rd,Victoria,BC,V9B 0B2,"128-2936 Amy Rd, Victoria, BC, V9B 0B2",250-391-4528,http://www.majesticmechanical.com/,"Plumbers & Plumbing Contractors, Fireplaces, More…",FALSE,plumber,victoria BC
Strategic Mechanical Services,102229310,https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Strategic-Mechanical-Services/102229310.html?what=plumber&where=Victoria+BC&useContext=true,704 Fitzwilliam St,Nanaimo,BC,V9R 3B6,"704 Fitzwilliam St, Nanaimo, BC, V9R 3B6",778-841-0474,http://strategicmechanical.ca/,"Plumbers & Plumbing Contractors, Heat Pump Systems, More…",FALSE,plumber,victoria BC
Beacon Plumbing,7599493,https://www.yellowpages.ca/bus/British-Columbia/North-Saanich/Beacon-Plumbing/7599493.html?what=plumber&where=Victoria+BC&useContext=true,1375 Laurel Rd,North Saanich,BC,V8L 5K8,"1375 Laurel Rd, North Saanich, BC, V8L 5K8","250-656-3316,250-656-3016",N/A,"Plumbers & Plumbing Contractors, Water Heater Dealers",FALSE,plumber,victoria BC
Urban Waterworks,101265763,https://www.yellowpages.ca/bus/British-Columbia/West-Vancouver/Urban-Waterworks/101265763.html?what=plumber&where=Victoria+BC&useContext=true,PO Box 93076,West Vancouver,BC,V7W 3G4,"PO Box 93076, West Vancouver, BC, V7W 3G4",604-790-8993,https://www.urbanwaterworks.ca/,"Plumbers & Plumbing Contractors, Drainage Contractors",FALSE,plumber,victoria BC
Callaway Plumbing & Drains Ltd,8229795,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Callaway-Plumbing-Drains-Ltd/8229795.html?what=plumber&where=Victoria+BC&useContext=true,"485A Garbally Road, Unit A",Victoria,BC,V8T 2J9,"485A Garbally Road, Unit A, Victoria, BC, V8T 2J9",250-800-5309,http://www.callawayplumbinganddrains.ca/,"Plumbers & Plumbing Contractors, Drain & Sewer Cleaning, More…",FALSE,plumber,victoria BC
Milani Electrical Solar & Roofing,104382620,https://www.yellowpages.ca/bus/British-Columbia/Milani-Electrical-Solar-Roofing/104382620.html?what=plumber&where=Victoria+BC&useContext=true,N/A,N/A,N/A,N/A,N/A,778-486-1130,https://milanielectric.com/,"Plumbers & Plumbing Contractors, Electricians & Electrical Contractors, More…",FALSE,plumber,victoria BC
Mr Plumber Inc,1095248,https://www.yellowpages.ca/bus/British-Columbia/Burnaby/Mr-Plumber-Inc/1095248.html?what=plumber&where=Victoria+BC&useContext=true,4388 Buchanan Street,Burnaby,BC,V5C 6R8,"4388 Buchanan Street, Burnaby, BC, V5C 6R8",604-229-7801,https://mrplumbervancouver.ca/,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Auger Plumbing and Heating,101191922,https://www.yellowpages.ca/bus/British-Columbia/Vernon/Auger-Plumbing-and-Heating/101191922.html?what=plumber&where=Victoria+BC&useContext=true,7342 Longacre Dr,Vernon,BC,V1H 1H5,"7342 Longacre Dr, Vernon, BC, V1H 1H5",778-506-2793,http://augerplumbingandheating.ca/,"Plumbers & Plumbing Contractors, Heating Contractors, More…",FALSE,plumber,victoria BC
MacNeil Plumbing and Heating,104575091,https://www.yellowpages.ca/bus/British-Columbia/Victoria/MacNeil-Plumbing-and-Heating/104575091.html?what=plumber&where=Victoria+BC&useContext=true,2572 Blackwood St,Victoria,BC,V8T 3W1,"2572 Blackwood St, Victoria, BC, V8T 3W1",778-989-0027,https://macneilplumbingandheating.ca/,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Hillside Plumbing Services,7422335,https://www.yellowpages.ca/bus/British-Columbia/Hillside-Plumbing-Services/7422335.html?what=plumber&where=Victoria+BC&useContext=true,N/A,N/A,N/A,N/A,N/A,250-881-5778,http://www.facebook.com/194081577643926,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Griffin M Ltd,7860445,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Griffin-M-Ltd/7860445.html?what=plumber&where=Victoria+BC&useContext=true,3-2333 Government St,Victoria,BC,V8T 4P4,"3-2333 Government St, Victoria, BC, V8T 4P4","250-382-2515,250-382-5159",N/A,"Plumbers & Plumbing Contractors, Sheet Metal Work",FALSE,plumber,victoria BC
Gillis Plumbing Ltd,7533178,https://www.yellowpages.ca/bus/British-Columbia/Gillis-Plumbing-Ltd/7533178.html?what=plumber&where=Victoria+BC&useContext=true,N/A,N/A,N/A,N/A,N/A,250-889-3205,N/A,Plumbers & Plumbing Contractors,FALSE,plumber,victoria BC
Earthservice Drainmaster Inc,5222044,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Earthservice-Drainmaster-Inc/5222044.html?what=plumber&where=Victoria+BC&useContext=true,6459 Patricia Bay Hwy,Victoria,BC,V8Y 1T8,"6459 Patricia Bay Hwy, Victoria, BC, V8Y 1T8",250-474-9403,https://www.yellowpages.ca,"Plumbers & Plumbing Contractors, Sewer Contractors, More…",FALSE,plumber,victoria BC
Richard's Island Perimeter Drains,8057429,https://www.yellowpages.ca/bus/British-Columbia/Duncan/Richard-s-Island-Perimeter-Drains/8057429.html?what=plumber&where=Victoria+BC&useContext=true,5580 Riverbottom Rd,Duncan,BC,V9L 6J5,"5580 Riverbottom Rd, Duncan, BC, V9L 6J5",1-800-867-8084,http://richardsipd.ca/,"Plumbers & Plumbing Contractors, Drain & Sewer Cleaning",FALSE,plumber,victoria BC
Bridgeman Heating & Gas,101494242,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Bridgeman-Heating-Gas/101494242.html?what=plumber&where=Victoria+BC&useContext=true,43 Cadillac Avenue,Victoria,BC,V8Z 1T3,"43 Cadillac Avenue, Victoria, BC, V8Z 1T3",250-800-3180,http://bridgemanplumbing.ca/,"Plumbers & Plumbing Contractors, Heat Pump Systems, More…",FALSE,plumber,victoria BC
Northern Star Plumbing Gas Service,5360966,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Northern-Star-Plumbing-Gas-Service/5360966.html?what=plumber&where=Victoria+BC&useContext=true,2908 Pickford Rd,Victoria,BC,V9B 2K2,"2908 Pickford Rd, Victoria, BC, V9B 2K2","250-883-4347,778-400-6435",http://www.northernstarplumbing.ca/,"Plumbers & Plumbing Contractors, Gas Appliance Repair & Maintenance, More…",FALSE,plumber,victoria BC
A-KA Systems,7463320,https://www.yellowpages.ca/bus/British-Columbia/Saanich/A-KA-Systems/7463320.html?what=plumber&where=Victoria+BC&useContext=true,N/A,Saanich,BC,N/A,"Saanich, BC",250-383-3425,http://a-kasystems.ca/,"Plumbers & Plumbing Contractors, Water Heater Repair & Parts",FALSE,plumber,victoria BC
D Newell Plumbing & Heating,100764821,https://www.yellowpages.ca/bus/British-Columbia/D-Newell-Plumbing-Heating/100764821.html?what=plumber&where=Victoria+BC&useContext=true,N/A,N/A,N/A,N/A,N/A,250-893-2461,https://www.yellowpages.ca,"Plumbers & Plumbing Contractors, Heating Contractors",FALSE,plumber,victoria BC
Roto-Rooter Plumbing & Drain Service,104595701,https://www.yellowpages.ca/bus/British-Columbia/Roto-Rooter-Plumbing-Drain-Service/104595701.html?what=plumber&where=Victoria+BC&useContext=true,N/A,N/A,N/A,N/A,N/A,778-557-2583,N/A,"Plumbers & Plumbing Contractors, Drain & Sewer Cleaning, More…",FALSE,plumber,victoria BC
CanPol Plumbing Ltd,7279080,https://www.yellowpages.ca/bus/British-Columbia/CanPol-Plumbing-Ltd/7279080.html?what=plumber&where=Victoria+BC&useContext=true,N/A,N/A,N/A,N/A,N/A,"250-478-6167,250-999-5517",http://www.canpolplumbing.ca/,Plumbers & Plumbing Contractors,TRUE,plumber,victoria BC
Tech Mechanical Systems Ltd,2571738,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Tech-Mechanical-Systems-Ltd/2571738.html?what=plumber&where=Victoria+BC&useContext=true,105-455 Banga Pl,Victoria,BC,V8Z 6X5,"105-455 Banga Pl, Victoria, BC, V8Z 6X5","250-475-3775,250-475-1011",http://www.facebook.com/216400322073819,"Plumbers & Plumbing Contractors, Mechanical Contractors, More…",TRUE,plumber,victoria BC
Wade Roberts Plumbing Ltd,1681577,https://www.yellowpages.ca/bus/British-Columbia/Saanichton/Wade-Roberts-Plumbing-Ltd/1681577.html?what=plumber&where=Victoria+BC&useContext=true,2-2200A Keating Cross Rd,Saanichton,BC,V8M 2A6,"2-2200A Keating Cross Rd, Saanichton, BC, V8M 2A6",778-746-7632,http://www.waderobertsplumbing.com/,Plumbers & Plumbing Contractors,TRUE,plumber,victoria BC
Deep Cove Plumbing & Gas,5881475,https://www.yellowpages.ca/bus/British-Columbia/North-Saanich/Deep-Cove-Plumbing-Gas/5881475.html?what=plumber&where=Victoria+BC&useContext=true,8505 Aldous Terr,North Saanich,BC,V8L 1K9,"8505 Aldous Terr, North Saanich, BC, V8L 1K9",250-655-0345,http://www.facebook.com/244553455894182,"Plumbers & Plumbing Contractors, Mechanical Contractors",TRUE,plumber,victoria BC
North Saanich Plumbing,7559961,https://www.yellowpages.ca/bus/British-Columbia/North-Saanich/North-Saanich-Plumbing/7559961.html?what=plumber&where=Victoria+BC&useContext=true,8508 Aldous Terrace,North Saanich,BC,V8L 1L1,"8508 Aldous Terrace, North Saanich, BC, V8L 1L1",250-656-4744,http://www.northsaanichplumbing.ca/,"Plumbers & Plumbing Contractors, Drain & Sewer Cleaning, More…",TRUE,plumber,victoria BC
Mr Rooter Plumbing Of Victoria,7865269,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Mr-Rooter-Plumbing-Of-Victoria/7865269.html?what=plumber&where=Victoria+BC&useContext=true,602-620 Toronto St,Victoria,BC,V8V 1P7,"602-620 Toronto St, Victoria, BC, V8V 1P7",250-475-1176,https://www.mrrooter.ca/victoria/,"Plumbers & Plumbing Contractors, Drain & Sewer Cleaning, More…",TRUE,plumber,victoria BC
Williams Plumbing & Heating Services,7306960,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Williams-Plumbing-Heating-Services/7306960.html?what=plumber&where=Victoria+BC&useContext=true,46B Crease Ave,Victoria,BC,V8Z 1S3,"46B Crease Ave, Victoria, BC, V8Z 1S3","250-727-2610,250-900-6732",https://www.yellowpages.ca,"Plumbers & Plumbing Contractors, Drainage Contractors, More…",TRUE,plumber,victoria BC
McMullen Mechanical,104333530,https://www.yellowpages.ca/bus/British-Columbia/Victoria/McMullen-Mechanical/104333530.html?what=plumber&where=Victoria+BC&useContext=true,5045 Prospect Lake Road,Victoria,BC,V9E 1J5,"5045 Prospect Lake Road, Victoria, BC, V9E 1J5",250-744-6176,N/A,"Plumbers & Plumbing Contractors, Gas Appliances",TRUE,plumber,victoria BC
N.B. Plumbing & Heating Ltd.,104590678,https://www.yellowpages.ca/bus/British-Columbia/N-B-Plumbing-Heating-Ltd/104590678.html?what=plumber&where=Victoria+BC&useContext=true,N/A,N/A,N/A,N/A,N/A,250-883-3515,N/A,Plumbers & Plumbing Contractors,TRUE,plumber,victoria BC
Davis Waite Plumbing Ltd,104586152,https://www.yellowpages.ca/bus/British-Columbia/Davis-Waite-Plumbing-Ltd/104586152.html?what=plumber&where=Victoria+BC&useContext=true,N/A,N/A,N/A,N/A,N/A,250-720-9282,N/A,Plumbers & Plumbing Contractors,TRUE,plumber,victoria BC
Island Plumbing & Mechanical Ltd,7277457,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Island-Plumbing-Mechanical-Ltd/7277457.html?what=plumber&where=Victoria+BC&useContext=true,4429 Torquay Dr,Victoria,BC,V8N 3L3,"4429 Torquay Dr, Victoria, BC, V8N 3L3",250-721-1116,https://www.islandplumbing.net/,"Plumbers & Plumbing Contractors, Gas Fitters",TRUE,plumber,victoria BC
Tyler Mechanical Inc,100788122,https://www.yellowpages.ca/bus/British-Columbia/Victoria/Tyler-Mechanical-Inc/100788122.html?what=plumber&where=Victoria+BC&useContext=true,1046 Golden Spire Cres,Victoria,BC,V9C 0N7,"1046 Golden Spire Cres, Victoria, BC, V9C 0N7",778-400-6147,N/A,Plumbers & Plumbing Contractors,TRUE,plumber,victoria BC
Drain Pro,7690369,https://www.yellowpages.ca/bus/British-Columbia/Drain-Pro/7690369.html?what=plumber&where=Victoria+BC&useContext=true,N/A,N/A,N/A,N/A,N/A,250-984-7628,https://www.yellowpages.ca,"Plumbers & Plumbing Contractors, Drain & Sewer Cleaning, More…",TRUE,plumber,victoria BC
Phil Ballam Plumbing & Heating,3012760,https://www.yellowpages.ca/bus/British-Columbia/Phil-Ballam-Plumbing-Heating/3012760.html?what=plumber&where=Victoria+BC&useContext=true,N/A,N/A,N/A,N/A,N/A,250-800-5269,https://www.yellowpages.ca,"Plumbers & Plumbing Contractors, More…",TRUE,plumber,victoria BC
West Bay Mechanical Ltd,2614247,https://www.yellowpages.ca/bus/British-Columbia/Victoria/West-Bay-Mechanical-Ltd/2614247.html?what=plumber&where=Victoria+BC&useContext=true,584 Ledsham Rd,Victoria,BC,V9C 1J8,"584 Ledsham Rd, Victoria, BC, V9C 1J8",778-402-8961,https://www.yellowpages.ca,"Plumbers & Plumbing Contractors, More…",TRUE,plumber,victoria BC
Pross Renovations Ltd,102917902,https://www.yellowpages.ca/bus/British-Columbia/Pross-Renovations-Ltd/102917902.html?what=plumber&where=Victoria+BC&useContext=true,N/A,N/A,N/A,N/A,N/A,250-984-8931,https://prossreno.com/,"Plumbers & Plumbing Contractors, More…",TRUE,plumber,victoria BC
